date,state,daily
2020-08-08,Kedah,24
2020-08-08,Kelantan,28
2020-08-08,Melaka,42
2020-08-08,Negeri Sembilan,0
2020-08-08,Pahang,47
2020-08-08,Perak,1
2020-08-08,Perlis,0
2020-08-08,Pulau Pinang,15
2020-08-08,Sabah,13
2020-08-08,Sarawak,46
2020-08-08,Selangor,14
2020-08-08,Terengganu,7
2020-08-08,W.P. Kuala Lumpur,5
2020-08-08,W.P. Labuan,0
2020-08-08,W.P. Putrajaya,0
2020-08-09,Johor,43
2020-08-09,Kedah,139
2020-08-09,Kelantan,55
2020-08-09,Melaka,0
2020-08-09,Negeri Sembilan,0
2020-08-09,Pahang,120
2020-08-09,Perak,6
2020-08-09,Perlis,0
2020-08-09,Pulau Pinang,1
2020-08-09,Sabah,12
2020-08-09,Sarawak,29
2020-08-09,Selangor,11
2020-08-09,Terengganu,21
2020-08-09,W.P. Kuala Lumpur,1
2020-08-09,W.P. Labuan,0
2020-08-09,W.P. Putrajaya,0
2020-08-10,Johor,123
2020-08-10,Kedah,231
2020-08-10,Kelantan,67
2020-08-10,Melaka,10
2020-08-10,Negeri Sembilan,7
2020-08-10,Pahang,73
2020-08-10,Perak,77
2020-08-10,Perlis,6
2020-08-10,Pulau Pinang,19
2020-08-10,Sabah,85
2020-08-10,Sarawak,91
2020-08-10,Selangor,70
2020-08-10,Terengganu,36
2020-08-10,W.P. Kuala Lumpur,4
2020-08-10,W.P. Labuan,0
2020-08-10,W.P. Putrajaya,0
2020-08-11,Johor,85
2020-08-11,Kedah,152
2020-08-11,Kelantan,75
2020-08-11,Melaka,17
2020-08-11,Negeri Sembilan,6
2020-08-11,Pahang,44
2020-08-11,Perak,77
2020-08-11,Perlis,8
2020-08-11,Pulau Pinang,19
2020-08-11,Sabah,109
2020-08-11,Sarawak,109
2020-08-11,Selangor,34
2020-08-11,Terengganu,32
2020-08-11,W.P. Kuala Lumpur,6
2020-08-11,W.P. Labuan,0
2020-08-11,W.P. Putrajaya,0
2020-08-12,Johor,88
2020-08-12,Kedah,138
2020-08-12,Kelantan,77
2020-08-12,Melaka,15
2020-08-12,Negeri Sembilan,18
2020-08-12,Pahang,35
2020-08-12,Perak,206
2020-08-12,Perlis,3
2020-08-12,Pulau Pinang,14
2020-08-12,Sabah,79
2020-08-12,Sarawak,76
2020-08-12,Selangor,25
2020-08-12,Terengganu,31
2020-08-12,W.P. Kuala Lumpur,8
2020-08-12,W.P. Labuan,1
2020-08-12,W.P. Putrajaya,0
2020-08-13,Johor,81
2020-08-13,Kedah,199
2020-08-13,Kelantan,85
2020-08-13,Melaka,14
2020-08-13,Negeri Sembilan,6
2020-08-13,Pahang,44
2020-08-13,Perak,133
2020-08-13,Perlis,3
2020-08-13,Pulau Pinang,19
2020-08-13,Sabah,37
2020-08-13,Sarawak,87
2020-08-13,Selangor,18
2020-08-13,Terengganu,29
2020-08-13,W.P. Kuala Lumpur,5
2020-08-13,W.P. Labuan,0
2020-08-13,W.P. Putrajaya,0
2020-08-14,Johor,10
2020-08-14,Kedah,36
2020-08-14,Kelantan,27
2020-08-14,Melaka,20
2020-08-14,Negeri Sembilan,5
2020-08-14,Pahang,31
2020-08-14,Perak,194
2020-08-14,Perlis,2
2020-08-14,Pulau Pinang,21
2020-08-14,Sabah,29
2020-08-14,Sarawak,89
2020-08-14,Selangor,24
2020-08-14,Terengganu,0
2020-08-14,W.P. Kuala Lumpur,4
2020-08-14,W.P. Labuan,0
2020-08-14,W.P. Putrajaya,0
2020-08-15,Johor,38
2020-08-15,Kedah,32
2020-08-15,Kelantan,82
2020-08-15,Melaka,51
2020-08-15,Negeri Sembilan,1
2020-08-15,Pahang,44
2020-08-15,Perak,19
2020-08-15,Perlis,1
2020-08-15,Pulau Pinang,17
2020-08-15,Sabah,52
2020-08-15,Sarawak,24
2020-08-15,Selangor,19
2020-08-15,Terengganu,5
2020-08-15,W.P. Kuala Lumpur,6
2020-08-15,W.P. Labuan,0
2020-08-15,W.P. Putrajaya,0
2020-08-16,Johor,86
2020-08-16,Kedah,79
2020-08-16,Kelantan,82
2020-08-16,Melaka,2
2020-08-16,Negeri Sembilan,0
2020-08-16,Pahang,52
2020-08-16,Perak,14
2020-08-16,Perlis,0
2020-08-16,Pulau Pinang,13
2020-08-16,Sabah,53
2020-08-16,Sarawak,30
2020-08-16,Selangor,7
2020-08-16,Terengganu,22
2020-08-16,W.P. Kuala Lumpur,1
2020-08-16,W.P. Labuan,0
2020-08-16,W.P. Putrajaya,0
2020-08-17,Johor,122
2020-08-17,Kedah,151
2020-08-17,Kelantan,65
2020-08-17,Melaka,13
2020-08-17,Negeri Sembilan,10
2020-08-17,Pahang,135
2020-08-17,Perak,93
2020-08-17,Perlis,9
2020-08-17,Pulau Pinang,16
2020-08-17,Sabah,57
2020-08-17,Sarawak,108
2020-08-17,Selangor,67
2020-08-17,Terengganu,27
2020-08-17,W.P. Kuala Lumpur,9
2020-08-17,W.P. Labuan,0
2020-08-17,W.P. Putrajaya,0
2020-08-18,Johor,73
2020-08-18,Kedah,116
2020-08-18,Kelantan,72
2020-08-18,Melaka,10
2020-08-18,Negeri Sembilan,13
2020-08-18,Pahang,43
2020-08-18,Perak,81
2020-08-18,Perlis,9
2020-08-18,Pulau Pinang,18
2020-08-18,Sabah,45
2020-08-18,Sarawak,95
2020-08-18,Selangor,18
2020-08-18,Terengganu,25
2020-08-18,W.P. Kuala Lumpur,7
2020-08-18,W.P. Labuan,0
2020-08-18,W.P. Putrajaya,0
2020-08-19,Johor,90
2020-08-19,Kedah,93
2020-08-19,Kelantan,92
2020-08-19,Melaka,15
2020-08-19,Negeri Sembilan,8
2020-08-19,Pahang,54
2020-08-19,Perak,219
2020-08-19,Perlis,8
2020-08-19,Pulau Pinang,13
2020-08-19,Sabah,93
2020-08-19,Sarawak,73
2020-08-19,Selangor,32
2020-08-19,Terengganu,15
2020-08-19,W.P. Kuala Lumpur,1
2020-08-19,W.P. Labuan,0
2020-08-19,W.P. Putrajaya,0
2020-08-20,Johor,5
2020-08-20,Kedah,18
2020-08-20,Kelantan,5
2020-08-20,Melaka,0
2020-08-20,Negeri Sembilan,2
2020-08-20,Pahang,5
2020-08-20,Perak,18
2020-08-20,Perlis,0
2020-08-20,Pulau Pinang,15
2020-08-20,Sabah,15
2020-08-20,Sarawak,46
2020-08-20,Selangor,8
2020-08-20,Terengganu,2
2020-08-20,W.P. Kuala Lumpur,4
2020-08-20,W.P. Labuan,0
2020-08-20,W.P. Putrajaya,0
2020-08-21,Johor,11
2020-08-21,Kedah,23
2020-08-21,Kelantan,3
2020-08-21,Melaka,21
2020-08-21,Negeri Sembilan,4
2020-08-21,Pahang,26
2020-08-21,Perak,177
2020-08-21,Perlis,0
2020-08-21,Pulau Pinang,29
2020-08-21,Sabah,42
2020-08-21,Sarawak,134
2020-08-21,Selangor,27
2020-08-21,Terengganu,0
2020-08-21,W.P. Kuala Lumpur,5
2020-08-21,W.P. Labuan,0
2020-08-21,W.P. Putrajaya,0
2020-08-22,Johor,24
2020-08-22,Kedah,20
2020-08-22,Kelantan,21
2020-08-22,Melaka,21
2020-08-22,Negeri Sembilan,0
2020-08-22,Pahang,18
2020-08-22,Perak,9
2020-08-22,Perlis,0
2020-08-22,Pulau Pinang,9
2020-08-22,Sabah,16
2020-08-22,Sarawak,45
2020-08-22,Selangor,10
2020-08-22,Terengganu,6
2020-08-22,W.P. Kuala Lumpur,6
2020-08-22,W.P. Labuan,0
2020-08-22,W.P. Putrajaya,0
2020-08-23,Johor,45
2020-08-23,Kedah,83
2020-08-23,Kelantan,67
2020-08-23,Melaka,0
2020-08-23,Negeri Sembilan,0
2020-08-23,Pahang,35
2020-08-23,Perak,10
2020-08-23,Perlis,0
2020-08-23,Pulau Pinang,18
2020-08-23,Sabah,8
2020-08-23,Sarawak,39
2020-08-23,Selangor,10
2020-08-23,Terengganu,19
2020-08-23,W.P. Kuala Lumpur,2
2020-08-23,W.P. Labuan,0
2020-08-23,W.P. Putrajaya,1
2020-08-24,Johor,107
2020-08-24,Kedah,124
2020-08-24,Kelantan,146
2020-08-24,Melaka,15
2020-08-24,Negeri Sembilan,5
2020-08-24,Pahang,95
2020-08-24,Perak,85
2020-08-24,Perlis,3
2020-08-24,Pulau Pinang,63
2020-08-24,Sabah,234
2020-08-24,Sarawak,91
2020-08-24,Selangor,26
2020-08-24,Terengganu,45
2020-08-24,W.P. Kuala Lumpur,4
2020-08-24,W.P. Labuan,0
2020-08-24,W.P. Putrajaya,0
2020-08-25,Johor,101
2020-08-25,Kedah,113
2020-08-25,Kelantan,113
2020-08-25,Melaka,14
2020-08-25,Negeri Sembilan,26
2020-08-25,Pahang,36
2020-08-25,Perak,81
2020-08-25,Perlis,7
2020-08-25,Pulau Pinang,34
2020-08-25,Sabah,142
2020-08-25,Sarawak,100
2020-08-25,Selangor,18
2020-08-25,Terengganu,44
2020-08-25,W.P. Kuala Lumpur,8
2020-08-25,W.P. Labuan,1
2020-08-25,W.P. Putrajaya,0
2020-08-26,Johor,69
2020-08-26,Kedah,81
2020-08-26,Kelantan,65
2020-08-26,Melaka,14
2020-08-26,Negeri Sembilan,17
2020-08-26,Pahang,26
2020-08-26,Perak,212
2020-08-26,Perlis,4
2020-08-26,Pulau Pinang,10
2020-08-26,Sabah,81
2020-08-26,Sarawak,79
2020-08-26,Selangor,32
2020-08-26,Terengganu,32
2020-08-26,W.P. Kuala Lumpur,4
2020-08-26,W.P. Labuan,2
2020-08-26,W.P. Putrajaya,0
2020-08-27,Johor,60
2020-08-27,Kedah,206
2020-08-27,Kelantan,70
2020-08-27,Melaka,15
2020-08-27,Negeri Sembilan,20
2020-08-27,Pahang,54
2020-08-27,Perak,122
2020-08-27,Perlis,6
2020-08-27,Pulau Pinang,17
2020-08-27,Sabah,22
2020-08-27,Sarawak,66
2020-08-27,Selangor,20
2020-08-27,Terengganu,18
2020-08-27,W.P. Kuala Lumpur,7
2020-08-27,W.P. Labuan,0
2020-08-27,W.P. Putrajaya,0
2020-08-28,Johor,13
2020-08-28,Kedah,31
2020-08-28,Kelantan,26
2020-08-28,Melaka,11
2020-08-28,Negeri Sembilan,4
2020-08-28,Pahang,30
2020-08-28,Perak,172
2020-08-28,Perlis,3
2020-08-28,Pulau Pinang,26
2020-08-28,Sabah,57
2020-08-28,Sarawak,70
2020-08-28,Selangor,19
2020-08-28,Terengganu,0
2020-08-28,W.P. Kuala Lumpur,9
2020-08-28,W.P. Labuan,0
2020-08-28,W.P. Putrajaya,0
2020-08-29,Johor,28
2020-08-29,Kedah,9
2020-08-29,Kelantan,74
2020-08-29,Melaka,21
2020-08-29,Negeri Sembilan,4
2020-08-29,Pahang,4
2020-08-29,Perak,7
2020-08-29,Perlis,1
2020-08-29,Pulau Pinang,12
2020-08-29,Sabah,9
2020-08-29,Sarawak,45
2020-08-29,Selangor,17
2020-08-29,Terengganu,13
2020-08-29,W.P. Kuala Lumpur,5
2020-08-29,W.P. Labuan,0
2020-08-29,W.P. Putrajaya,0
2020-08-30,Johor,30
2020-08-30,Kedah,41
2020-08-30,Kelantan,46
2020-08-30,Melaka,0
2020-08-30,Negeri Sembilan,0
2020-08-30,Pahang,37
2020-08-30,Perak,4
2020-08-30,Perlis,0
2020-08-30,Pulau Pinang,5
2020-08-30,Sabah,92
2020-08-30,Sarawak,23
2020-08-30,Selangor,10
2020-08-30,Terengganu,7
2020-08-30,W.P. Kuala Lumpur,0
2020-08-30,W.P. Labuan,0
2020-08-30,W.P. Putrajaya,0
2020-08-31,Johor,0
2020-08-31,Kedah,1
2020-08-31,Kelantan,6
2020-08-31,Melaka,0
2020-08-31,Negeri Sembilan,0
2020-08-31,Pahang,29
2020-08-31,Perak,17
2020-08-31,Perlis,0
2020-08-31,Pulau Pinang,81
2020-08-31,Sabah,10
2020-08-31,Sarawak,14
2020-08-31,Selangor,7
2020-08-31,Terengganu,0
2020-08-31,W.P. Kuala Lumpur,1
2020-08-31,W.P. Labuan,0
2020-08-31,W.P. Putrajaya,0
2020-09-01,Johor,116
2020-09-01,Kedah,96
2020-09-01,Kelantan,117
2020-09-01,Melaka,14
2020-09-01,Negeri Sembilan,7
2020-09-01,Pahang,61
2020-09-01,Perak,83
2020-09-01,Perlis,3
2020-09-01,Pulau Pinang,19
2020-09-01,Sabah,65
2020-09-01,Sarawak,94
2020-09-01,Selangor,14
2020-09-01,Terengganu,31
2020-09-01,W.P. Kuala Lumpur,55
2020-09-01,W.P. Labuan,0
2020-09-01,W.P. Putrajaya,1
2020-09-02,Johor,68
2020-09-02,Kedah,73
2020-09-02,Kelantan,103
2020-09-02,Melaka,16
2020-09-02,Negeri Sembilan,12
2020-09-02,Pahang,28
2020-09-02,Perak,141
2020-09-02,Perlis,6
2020-09-02,Pulau Pinang,16
2020-09-02,Sabah,47
2020-09-02,Sarawak,95
2020-09-02,Selangor,35
2020-09-02,Terengganu,38
2020-09-02,W.P. Kuala Lumpur,31
2020-09-02,W.P. Labuan,0
2020-09-02,W.P. Putrajaya,0
2020-09-03,Johor,48
2020-09-03,Kedah,152
2020-09-03,Kelantan,55
2020-09-03,Melaka,20
2020-09-03,Negeri Sembilan,6
2020-09-03,Pahang,37
2020-09-03,Perak,119
2020-09-03,Perlis,2
2020-09-03,Pulau Pinang,18
2020-09-03,Sabah,46
2020-09-03,Sarawak,104
2020-09-03,Selangor,15
2020-09-03,Terengganu,16
2020-09-03,W.P. Kuala Lumpur,11
2020-09-03,W.P. Labuan,0
2020-09-03,W.P. Putrajaya,2
2020-09-04,Johor,34
2020-09-04,Kedah,20
2020-09-04,Kelantan,11
2020-09-04,Melaka,18
2020-09-04,Negeri Sembilan,9
2020-09-04,Pahang,45
2020-09-04,Perak,161
2020-09-04,Perlis,3
2020-09-04,Pulau Pinang,14
2020-09-04,Sabah,65
2020-09-04,Sarawak,56
2020-09-04,Selangor,23
2020-09-04,Terengganu,137
2020-09-04,W.P. Kuala Lumpur,2
2020-09-04,W.P. Labuan,0
2020-09-04,W.P. Putrajaya,1
2020-09-05,Johor,43
2020-09-05,Kedah,22
2020-09-05,Kelantan,62
2020-09-05,Melaka,6
2020-09-05,Negeri Sembilan,1
2020-09-05,Pahang,71
2020-09-05,Perak,11
2020-09-05,Perlis,0
2020-09-05,Pulau Pinang,13
2020-09-05,Sabah,22
2020-09-05,Sarawak,25
2020-09-05,Selangor,17
2020-09-05,Terengganu,4
2020-09-05,W.P. Kuala Lumpur,7
2020-09-05,W.P. Labuan,0
2020-09-05,W.P. Putrajaya,0
2020-09-06,Johor,128
2020-09-06,Kedah,47
2020-09-06,Kelantan,66
2020-09-06,Melaka,3
2020-09-06,Negeri Sembilan,0
2020-09-06,Pahang,73
2020-09-06,Perak,13
2020-09-06,Perlis,2
2020-09-06,Pulau Pinang,11
2020-09-06,Sabah,7
2020-09-06,Sarawak,26
2020-09-06,Selangor,6
2020-09-06,Terengganu,15
2020-09-06,W.P. Kuala Lumpur,7
2020-09-06,W.P. Labuan,0
2020-09-06,W.P. Putrajaya,0
2020-09-07,Johor,109
2020-09-07,Kedah,141
2020-09-07,Kelantan,127
2020-09-07,Melaka,15
2020-09-07,Negeri Sembilan,8
2020-09-07,Pahang,79
2020-09-07,Perak,45
2020-09-07,Perlis,4
2020-09-07,Pulau Pinang,56
2020-09-07,Sabah,114
2020-09-07,Sarawak,92
2020-09-07,Selangor,19
2020-09-07,Terengganu,35
2020-09-07,W.P. Kuala Lumpur,51
2020-09-07,W.P. Labuan,0
2020-09-07,W.P. Putrajaya,0
2020-09-08,Johor,61
2020-09-08,Kedah,85
2020-09-08,Kelantan,96
2020-09-08,Melaka,22
2020-09-08,Negeri Sembilan,9
2020-09-08,Pahang,40
2020-09-08,Perak,90
2020-09-08,Perlis,4
2020-09-08,Pulau Pinang,84
2020-09-08,Sabah,54
2020-09-08,Sarawak,100
2020-09-08,Selangor,21
2020-09-08,Terengganu,25
2020-09-08,W.P. Kuala Lumpur,5
2020-09-08,W.P. Labuan,0
2020-09-08,W.P. Putrajaya,0
2020-09-09,Johor,60
2020-09-09,Kedah,65
2020-09-09,Kelantan,85
2020-09-09,Melaka,15
2020-09-09,Negeri Sembilan,36
2020-09-09,Pahang,43
2020-09-09,Perak,176
2020-09-09,Perlis,3
2020-09-09,Pulau Pinang,23
2020-09-09,Sabah,75
2020-09-09,Sarawak,56
2020-09-09,Selangor,21
2020-09-09,Terengganu,24
2020-09-09,W.P. Kuala Lumpur,11
2020-09-09,W.P. Labuan,0
2020-09-09,W.P. Putrajaya,0
2020-09-10,Johor,57
2020-09-10,Kedah,155
2020-09-10,Kelantan,73
2020-09-10,Melaka,18
2020-09-10,Negeri Sembilan,8
2020-09-10,Pahang,39
2020-09-10,Perak,119
2020-09-10,Perlis,10
2020-09-10,Pulau Pinang,7
2020-09-10,Sabah,19
2020-09-10,Sarawak,54
2020-09-10,Selangor,17
2020-09-10,Terengganu,22
2020-09-10,W.P. Kuala Lumpur,11
2020-09-10,W.P. Labuan,0
2020-09-10,W.P. Putrajaya,1
2020-09-11,Johor,25
2020-09-11,Kedah,23
2020-09-11,Kelantan,52
2020-09-11,Melaka,14
2020-09-11,Negeri Sembilan,14
2020-09-11,Pahang,29
2020-09-11,Perak,169
2020-09-11,Perlis,12
2020-09-11,Pulau Pinang,14
2020-09-11,Sabah,35
2020-09-11,Sarawak,98
2020-09-11,Selangor,33
2020-09-11,Terengganu,0
2020-09-11,W.P. Kuala Lumpur,10
2020-09-11,W.P. Labuan,0
2020-09-11,W.P. Putrajaya,0
2020-09-12,Johor,23
2020-09-12,Kedah,13
2020-09-12,Kelantan,62
2020-09-12,Melaka,45
2020-09-12,Negeri Sembilan,1
2020-09-12,Pahang,107
2020-09-12,Perak,9
2020-09-12,Perlis,1
2020-09-12,Pulau Pinang,17
2020-09-12,Sabah,7
2020-09-12,Sarawak,43
2020-09-12,Selangor,14
2020-09-12,Terengganu,3
2020-09-12,W.P. Kuala Lumpur,9
2020-09-12,W.P. Labuan,0
2020-09-12,W.P. Putrajaya,0
2020-09-13,Johor,50
2020-09-13,Kedah,23
2020-09-13,Kelantan,103
2020-09-13,Melaka,0
2020-09-13,Negeri Sembilan,0
2020-09-13,Pahang,74
2020-09-13,Perak,9
2020-09-13,Perlis,0
2020-09-13,Pulau Pinang,9
2020-09-13,Sabah,40
2020-09-13,Sarawak,36
2020-09-13,Selangor,1
2020-09-13,Terengganu,25
2020-09-13,W.P. Kuala Lumpur,3
2020-09-13,W.P. Labuan,0
2020-09-13,W.P. Putrajaya,0
2020-09-14,Johor,78
2020-09-14,Kedah,82
2020-09-14,Kelantan,104
2020-09-14,Melaka,17
2020-09-14,Negeri Sembilan,6
2020-09-14,Pahang,107
2020-09-14,Perak,50
2020-09-14,Perlis,8
2020-09-14,Pulau Pinang,70
2020-09-14,Sabah,71
2020-09-14,Sarawak,71
2020-09-14,Selangor,27
2020-09-14,Terengganu,40
2020-09-14,W.P. Kuala Lumpur,94
2020-09-14,W.P. Labuan,1
2020-09-14,W.P. Putrajaya,0
2020-09-15,Johor,73
2020-09-15,Kedah,46
2020-09-15,Kelantan,122
2020-09-15,Melaka,17
2020-09-15,Negeri Sembilan,6
2020-09-15,Pahang,40
2020-09-15,Perak,85
2020-09-15,Perlis,7
2020-09-15,Pulau Pinang,100
2020-09-15,Sabah,10
2020-09-15,Sarawak,86
2020-09-15,Selangor,28
2020-09-15,Terengganu,31
2020-09-15,W.P. Kuala Lumpur,74
2020-09-15,W.P. Labuan,0
2020-09-15,W.P. Putrajaya,0
2020-09-16,Johor,40
2020-09-16,Kedah,31
2020-09-16,Kelantan,87
2020-09-16,Melaka,1
2020-09-16,Negeri Sembilan,0
2020-09-16,Pahang,6
2020-09-16,Perak,12
2020-09-16,Perlis,0
2020-09-16,Pulau Pinang,5
2020-09-16,Sabah,11
2020-09-16,Sarawak,38
2020-09-16,Selangor,4
2020-09-16,Terengganu,0
2020-09-16,W.P. Kuala Lumpur,2
2020-09-16,W.P. Labuan,0
2020-09-16,W.P. Putrajaya,0
2020-09-17,Johor,46
2020-09-17,Kedah,75
2020-09-17,Kelantan,60
2020-09-17,Melaka,20
2020-09-17,Negeri Sembilan,4
2020-09-17,Pahang,92
2020-09-17,Perak,82
2020-09-17,Perlis,5
2020-09-17,Pulau Pinang,25
2020-09-17,Sabah,22
2020-09-17,Sarawak,77
2020-09-17,Selangor,12
2020-09-17,Terengganu,19
2020-09-17,W.P. Kuala Lumpur,6
2020-09-17,W.P. Labuan,0
2020-09-17,W.P. Putrajaya,0
2020-09-18,Johor,27
2020-09-18,Kedah,19
2020-09-18,Kelantan,13
2020-09-18,Melaka,14
2020-09-18,Negeri Sembilan,8
2020-09-18,Pahang,32
2020-09-18,Perak,154
2020-09-18,Perlis,4
2020-09-18,Pulau Pinang,17
2020-09-18,Sabah,12
2020-09-18,Sarawak,55
2020-09-18,Selangor,28
2020-09-18,Terengganu,0
2020-09-18,W.P. Kuala Lumpur,7
2020-09-18,W.P. Labuan,0
2020-09-18,W.P. Putrajaya,0
2020-09-19,Johor,7
2020-09-19,Kedah,19
2020-09-19,Kelantan,37
2020-09-19,Melaka,69
2020-09-19,Negeri Sembilan,1
2020-09-19,Pahang,9
2020-09-19,Perak,7
2020-09-19,Perlis,0
2020-09-19,Pulau Pinang,15
2020-09-19,Sabah,5
2020-09-19,Sarawak,40
2020-09-19,Selangor,24
2020-09-19,Terengganu,3
2020-09-19,W.P. Kuala Lumpur,7
2020-09-19,W.P. Labuan,0
2020-09-19,W.P. Putrajaya,0
2020-09-20,Johor,48
2020-09-20,Kedah,38
2020-09-20,Kelantan,73
2020-09-20,Melaka,1
2020-09-20,Negeri Sembilan,0
2020-09-20,Pahang,47
2020-09-20,Perak,105
2020-09-20,Perlis,0
2020-09-20,Pulau Pinang,2
2020-09-20,Sabah,1
2020-09-20,Sarawak,38
2020-09-20,Selangor,34
2020-09-20,Terengganu,121
2020-09-20,W.P. Kuala Lumpur,2
2020-09-20,W.P. Labuan,0
2020-09-20,W.P. Putrajaya,0
2020-09-21,Johor,96
2020-09-21,Kedah,82
2020-09-21,Kelantan,111
2020-09-21,Melaka,12
2020-09-21,Negeri Sembilan,7
2020-09-21,Pahang,32
2020-09-21,Perak,77
2020-09-21,Perlis,5
2020-09-21,Pulau Pinang,87
2020-09-21,Sabah,51
2020-09-21,Sarawak,99
2020-09-21,Selangor,50
2020-09-21,Terengganu,36
2020-09-21,W.P. Kuala Lumpur,8
2020-09-21,W.P. Labuan,0
2020-09-21,W.P. Putrajaya,0
2020-09-22,Johor,86
2020-09-22,Kedah,56
2020-09-22,Kelantan,98
2020-09-22,Melaka,10
2020-09-22,Negeri Sembilan,6
2020-09-22,Pahang,44
2020-09-22,Perak,93
2020-09-22,Perlis,7
2020-09-22,Pulau Pinang,29
2020-09-22,Sabah,40
2020-09-22,Sarawak,126
2020-09-22,Selangor,53
2020-09-22,Terengganu,33
2020-09-22,W.P. Kuala Lumpur,5
2020-09-22,W.P. Labuan,0
2020-09-22,W.P. Putrajaya,0
2020-09-23,Johor,81
2020-09-23,Kedah,32
2020-09-23,Kelantan,104
2020-09-23,Melaka,20
2020-09-23,Negeri Sembilan,29
2020-09-23,Pahang,27
2020-09-23,Perak,179
2020-09-23,Perlis,12
2020-09-23,Pulau Pinang,12
2020-09-23,Sabah,60
2020-09-23,Sarawak,68
2020-09-23,Selangor,45
2020-09-23,Terengganu,35
2020-09-23,W.P. Kuala Lumpur,5
2020-09-23,W.P. Labuan,0
2020-09-23,W.P. Putrajaya,1
2020-09-24,Johor,29
2020-09-24,Kedah,72
2020-09-24,Kelantan,73
2020-09-24,Melaka,13
2020-09-24,Negeri Sembilan,16
2020-09-24,Pahang,45
2020-09-24,Perak,75
2020-09-24,Perlis,4
2020-09-24,Pulau Pinang,15
2020-09-24,Sabah,16
2020-09-24,Sarawak,98
2020-09-24,Selangor,19
2020-09-24,Terengganu,13
2020-09-24,W.P. Kuala Lumpur,2
2020-09-24,W.P. Labuan,0
2020-09-24,W.P. Putrajaya,0
2020-09-25,Johor,8
2020-09-25,Kedah,13
2020-09-25,Kelantan,25
2020-09-25,Melaka,25
2020-09-25,Negeri Sembilan,2
2020-09-25,Pahang,42
2020-09-25,Perak,198
2020-09-25,Perlis,0
2020-09-25,Pulau Pinang,32
2020-09-25,Sabah,6
2020-09-25,Sarawak,91
2020-09-25,Selangor,58
2020-09-25,Terengganu,0
2020-09-25,W.P. Kuala Lumpur,10
2020-09-25,W.P. Labuan,0
2020-09-25,W.P. Putrajaya,1
2020-09-26,Johor,9
2020-09-26,Kedah,59
2020-09-26,Kelantan,106
2020-09-26,Melaka,51
2020-09-26,Negeri Sembilan,1
2020-09-26,Pahang,66
2020-09-26,Perak,13
2020-09-26,Perlis,2
2020-09-26,Pulau Pinang,19
2020-09-26,Sabah,0
2020-09-26,Sarawak,37
2020-09-26,Selangor,39
2020-09-26,Terengganu,1
2020-09-26,W.P. Kuala Lumpur,5
2020-09-26,W.P. Labuan,0
2020-09-26,W.P. Putrajaya,0
2020-09-27,Johor,57
2020-09-27,Kedah,85
2020-09-27,Kelantan,98
2020-09-27,Melaka,0
2020-09-27,Negeri Sembilan,0
2020-09-27,Pahang,53
2020-09-27,Perak,6
2020-09-27,Perlis,0
2020-09-27,Pulau Pinang,7
2020-09-27,Sabah,2
2020-09-27,Sarawak,21
2020-09-27,Selangor,39
2020-09-27,Terengganu,17
2020-09-27,W.P. Kuala Lumpur,2
2020-09-27,W.P. Labuan,0
2020-09-27,W.P. Putrajaya,0
2020-09-28,Johor,95
2020-09-28,Kedah,58
2020-09-28,Kelantan,167
2020-09-28,Melaka,11
2020-09-28,Negeri Sembilan,9
2020-09-28,Pahang,113
2020-09-28,Perak,60
2020-09-28,Perlis,2
2020-09-28,Pulau Pinang,57
2020-09-28,Sabah,25
2020-09-28,Sarawak,70
2020-09-28,Selangor,23
2020-09-28,Terengganu,28
2020-09-28,W.P. Kuala Lumpur,9
2020-09-28,W.P. Labuan,0
2020-09-28,W.P. Putrajaya,0
2020-09-29,Johor,60
2020-09-29,Kedah,97
2020-09-29,Kelantan,111
2020-09-29,Melaka,13
2020-09-29,Negeri Sembilan,10
2020-09-29,Pahang,78
2020-09-29,Perak,68
2020-09-29,Perlis,5
2020-09-29,Pulau Pinang,69
2020-09-29,Sabah,37
2020-09-29,Sarawak,98
2020-09-29,Selangor,25
2020-09-29,Terengganu,24
2020-09-29,W.P. Kuala Lumpur,9
2020-09-29,W.P. Labuan,0
2020-09-29,W.P. Putrajaya,0
2020-09-30,Johor,65
2020-09-30,Kedah,60
2020-09-30,Kelantan,137
2020-09-30,Melaka,14
2020-09-30,Negeri Sembilan,14
2020-09-30,Pahang,48
2020-09-30,Perak,145
2020-09-30,Perlis,6
2020-09-30,Pulau Pinang,81
2020-09-30,Sabah,42
2020-09-30,Sarawak,51
2020-09-30,Selangor,23
2020-09-30,Terengganu,30
2020-09-30,W.P. Kuala Lumpur,5
2020-09-30,W.P. Labuan,0
2020-09-30,W.P. Putrajaya,0
2020-10-01,Johor,48
2020-10-01,Kedah,70
2020-10-01,Kelantan,108
2020-10-01,Melaka,12
2020-10-01,Negeri Sembilan,15
2020-10-01,Pahang,51
2020-10-01,Perak,92
2020-10-01,Perlis,6
2020-10-01,Pulau Pinang,48
2020-10-01,Sabah,9
2020-10-01,Sarawak,80
2020-10-01,Selangor,12
2020-10-01,Terengganu,23
2020-10-01,W.P. Kuala Lumpur,9
2020-10-01,W.P. Labuan,0
2020-10-01,W.P. Putrajaya,0
2020-10-02,Johor,43
2020-10-02,Kedah,22
2020-10-02,Kelantan,31
2020-10-02,Melaka,29
2020-10-02,Negeri Sembilan,9
2020-10-02,Pahang,29
